,,neutral,happiness,surprise,sadness,anger,disgust,fear,contempt,unknown,NF
fer0032885.png,"(0, 0, 48, 48)",7,1,0,2,0,0,0,0,0,0
fer0032886.png,"(0, 0, 48, 48)",3,7,0,0,0,0,0,0,0,0
fer0032887.png,"(0, 0, 48, 48)",2,7,0,0,1,0,0,0,0,0
fer0032888.png,"(0, 0, 48, 48)",1,9,0,0,0,0,0,0,0,0
fer0032889.png,"(0, 0, 48, 48)",2,0,0,8,0,0,0,0,0,0
fer0032890.png,"(0, 0, 48, 48)",1,0,0,9,0,0,0,0,0,0
fer0032891.png,"(0, 0, 48, 48)",4,6,0,0,0,0,0,0,0,0
fer0032892.png,"(0, 0, 48, 48)",6,4,0,0,0,0,0,0,0,0
fer0032893.png,"(0, 0, 48, 48)",3,0,0,0,7,0,0,0,0,0
fer0032894.png,"(0, 0, 48, 48)",5,5,0,0,0,0,0,0,0,0
fer0032895.png,"(0, 0, 48, 48)",5,0,0,5,0,0,0,0,0,0
fer0032896.png,"(0, 0, 48, 48)",4,6,0,0,0,0,0,0,0,0
fer0032897.png,"(0, 0, 48, 48)",4,0,6,0,0,0,0,0,0,0
fer0032898.png,"(0, 0, 48, 48)",4,0,0,5,0,0,0,1,0,0
fer0032899.png,"(0, 0, 48, 48)",4,0,0,6,0,0,0,0,0,0
fer0032900.png,"(0, 0, 48, 48)",3,0,7,0,0,0,0,0,0,0
fer0032901.png,"(0, 0, 48, 48)",5,5,0,0,0,0,0,0,0,0
fer0032902.png,"(0, 0, 48, 48)",4,6,0,0,0,0,0,0,0,0
fer0032903.png,"(0, 0, 48, 48)",3,7,0,0,0,0,0,0,0,0
fer0032904.png,"(0, 0, 48, 48)",4,6,0,0,0,0,0,0,0,0
fer0032905.png,"(0, 0, 48, 48)",5,0,0,0,5,0,0,0,0,0
fer0032906.png,"(0, 0, 48, 48)",2,8,0,0,0,0,0,0,0,0
fer0032907.png,"(0, 0, 48, 48)",3,5,0,0,0,0,0,2,0,0
fer0032908.png,"(0, 0, 48, 48)",1,9,0,0,0,0,0,0,0,0
fer0032909.png,"(0, 0, 48, 48)",5,0,0,0,0,0,0,5,0,0
fer0032910.png,"(0, 0, 48, 48)",3,7,0,0,0,0,0,0,0,0
fer0032911.png,"(0, 0, 48, 48)",4,6,0,0,0,0,0,0,0,0
fer0032912.png,"(0, 0, 48, 48)",4,6,0,0,0,0,0,0,0,0
fer0032913.png,"(0, 0, 48, 48)",2,7,0,0,1,0,0,0,0,0
fer0032914.png,"(0, 0, 48, 48)",7,0,0,1,0,0,2,0,0,0
fer0032915.png,"(0, 0, 48, 48)",3,3,0,0,0,2,0,2,0,0
fer0032916.png,"(0, 0, 48, 48)",0,5,0,0,0,0,0,5,0,0
fer0032917.png,"(0, 0, 48, 48)",4,0,6,0,0,0,0,0,0,0
fer0032918.png,"(0, 0, 48, 48)",4,0,0,6,0,0,0,0,0,0
fer0032919.png,"(0, 0, 48, 48)",5,5,0,0,0,0,0,0,0,0
fer0032920.png,"(0, 0, 48, 48)",2,3,0,0,0,0,0,5,0,0
fer0032921.png,"(0, 0, 48, 48)",2,6,2,0,0,0,0,0,0,0
fer0032922.png,"(0, 0, 48, 48)",0,6,4,0,0,0,0,0,0,0
fer0032923.png,"(0, 0, 48, 48)",5,0,0,0,0,0,0,5,0,0
fer0032924.png,"(0, 0, 48, 48)",5,0,0,0,0,0,0,5,0,0
fer0032925.png,"(0, 0, 48, 48)",3,5,0,0,0,0,2,0,0,0
fer0032926.png,"(0, 0, 48, 48)",0,5,0,0,0,5,0,0,0,0
fer0032927.png,"(0, 0, 48, 48)",2,5,0,0,0,0,3,0,0,0
fer0032928.png,"(0, 0, 48, 48)",0,5,0,0,0,0,0,5,0,0
fer0032929.png,"(0, 0, 48, 48)",3,7,0,0,0,0,0,0,0,0
fer0032930.png,"(0, 0, 48, 48)",2,7,0,0,0,0,0,1,0,0
fer0032931.png,"(0, 0, 48, 48)",0,5,0,0,0,0,0,5,0,0
fer0032932.png,"(0, 0, 48, 48)",5,0,0,5,0,0,0,0,0,0
fer0032933.png,"(0, 0, 48, 48)",3,6,0,0,0,0,0,1,0,0
fer0032934.png,"(0, 0, 48, 48)",3,6,0,0,0,0,0,1,0,0
fer0032935.png,"(0, 0, 48, 48)",4,0,0,0,6,0,0,0,0,0
fer0032936.png,"(0, 0, 48, 48)",5,0,0,5,0,0,0,0,0,0
fer0032937.png,"(0, 0, 48, 48)",5,0,5,0,0,0,0,0,0,0
fer0032938.png,"(0, 0, 48, 48)",4,0,6,0,0,0,0,0,0,0
fer0032939.png,"(0, 0, 48, 48)",4,6,0,0,0,0,0,0,0,0
fer0032940.png,"(0, 0, 48, 48)",3,0,7,0,0,0,0,0,0,0
fer0032941.png,"(0, 0, 48, 48)",3,0,0,0,1,0,0,6,0,0
fer0032942.png,"(0, 0, 48, 48)",3,0,0,0,1,0,0,6,0,0
fer0032943.png,"(0, 0, 48, 48)",4,0,0,1,0,0,0,5,0,0
fer0032944.png,"(0, 0, 48, 48)",3,0,0,1,6,0,0,0,0,0
fer0032945.png,"(0, 0, 48, 48)",4,6,0,0,0,0,0,0,0,0
fer0032946.png,"(0, 0, 48, 48)",2,8,0,0,0,0,0,0,0,0
fer0032947.png,"(0, 0, 48, 48)",3,0,0,7,0,0,0,0,0,0
fer0032948.png,"(0, 0, 48, 48)",3,0,0,7,0,0,0,0,0,0
fer0032949.png,"(0, 0, 48, 48)",4,0,0,6,0,0,0,0,0,0
fer0032950.png,"(0, 0, 48, 48)",5,0,0,5,0,0,0,0,0,0
fer0032951.png,"(0, 0, 48, 48)",4,6,0,0,0,0,0,0,0,0
fer0032952.png,"(0, 0, 48, 48)",4,6,0,0,0,0,0,0,0,0
fer0032953.png,"(0, 0, 48, 48)",5,5,0,0,0,0,0,0,0,0
fer0032954.png,"(0, 0, 48, 48)",4,3,0,0,0,0,0,3,0,0
fer0032955.png,"(0, 0, 48, 48)",0,5,0,0,0,0,0,5,0,0
fer0032956.png,"(0, 0, 48, 48)",5,0,0,0,0,0,5,0,0,0
fer0032957.png,"(0, 0, 48, 48)",5,5,0,0,0,0,0,0,0,0
fer0032958.png,"(0, 0, 48, 48)",5,0,3,0,0,0,0,2,0,0
fer0032959.png,"(0, 0, 48, 48)",3,6,0,0,0,0,0,1,0,0
fer0032960.png,"(0, 0, 48, 48)",4,6,0,0,0,0,0,0,0,0
fer0032961.png,"(0, 0, 48, 48)",5,0,0,0,5,0,0,0,0,0
fer0032962.png,"(0, 0, 48, 48)",3,7,0,0,0,0,0,0,0,0
fer0032963.png,"(0, 0, 48, 48)",2,8,0,0,0,0,0,0,0,0
fer0032964.png,"(0, 0, 48, 48)",3,7,0,0,0,0,0,0,0,0
fer0032965.png,"(0, 0, 48, 48)",1,9,0,0,0,0,0,0,0,0
fer0032966.png,"(0, 0, 48, 48)",0,8,0,0,0,0,0,2,0,0
fer0032967.png,"(0, 0, 48, 48)",0,5,0,0,0,0,0,5,0,0
fer0032968.png,"(0, 0, 48, 48)",5,5,0,0,0,0,0,0,0,0
fer0032969.png,"(0, 0, 48, 48)",4,5,1,0,0,0,0,0,0,0
fer0032970.png,"(0, 0, 48, 48)",4,5,1,0,0,0,0,0,0,0
fer0032971.png,"(0, 0, 48, 48)",4,0,1,5,0,0,0,0,0,0
fer0032972.png,"(0, 0, 48, 48)",4,0,1,5,0,0,0,0,0,0
fer0032973.png,"(0, 0, 48, 48)",4,0,1,5,0,0,0,0,0,0
fer0032974.png,"(0, 0, 48, 48)",3,0,3,0,1,0,0,3,0,0
fer0032975.png,"(0, 0, 48, 48)",3,0,3,0,1,0,0,3,0,0
fer0032976.png,"(0, 0, 48, 48)",3,0,5,0,0,0,0,2,0,0
fer0032977.png,"(0, 0, 48, 48)",2,6,0,0,0,0,0,2,0,0
fer0032978.png,"(0, 0, 48, 48)",4,6,0,0,0,0,0,0,0,0
fer0032979.png,"(0, 0, 48, 48)",4,6,0,0,0,0,0,0,0,0
fer0032980.png,"(0, 0, 48, 48)",4,6,0,0,0,0,0,0,0,0
fer0032981.png,"(0, 0, 48, 48)",3,7,0,0,0,0,0,0,0,0
fer0032982.png,"(0, 0, 48, 48)",3,7,0,0,0,0,0,0,0,0
fer0032983.png,"(0, 0, 48, 48)",0,5,0,0,0,0,0,5,0,0
fer0032984.png,"(0, 0, 48, 48)",4,6,0,0,0,0,0,0,0,0
fer0032985.png,"(0, 0, 48, 48)",3,2,0,0,2,0,0,3,0,0
fer0032986.png,"(0, 0, 48, 48)",3,2,0,0,2,0,0,3,0,0
fer0032987.png,"(0, 0, 48, 48)",0,0,4,0,0,0,0,6,0,0
fer0032988.png,"(0, 0, 48, 48)",3,4,2,1,0,0,0,0,0,0
fer0032989.png,"(0, 0, 48, 48)",3,4,2,1,0,0,0,0,0,0
fer0032990.png,"(0, 0, 48, 48)",6,4,0,0,0,0,0,0,0,0
fer0032991.png,"(0, 0, 48, 48)",0,3,0,0,0,0,0,7,0,0
fer0032992.png,"(0, 0, 48, 48)",4,6,0,0,0,0,0,0,0,0
fer0032993.png,"(0, 0, 48, 48)",2,0,0,0,3,0,0,5,0,0
fer0032994.png,"(0, 0, 48, 48)",2,0,0,0,3,0,0,5,0,0
fer0032995.png,"(0, 0, 48, 48)",3,0,0,0,1,0,0,6,0,0
fer0032996.png,"(0, 0, 48, 48)",4,6,0,0,0,0,0,0,0,0
fer0032997.png,"(0, 0, 48, 48)",4,6,0,0,0,0,0,0,0,0
fer0032998.png,"(0, 0, 48, 48)",5,5,0,0,0,0,0,0,0,0
fer0032999.png,"(0, 0, 48, 48)",5,5,0,0,0,0,0,0,0,0
fer0033000.png,"(0, 0, 48, 48)",5,0,0,5,0,0,0,0,0,0
fer0033001.png,"(0, 0, 48, 48)",1,5,0,0,2,0,0,2,0,0
fer0033002.png,"(0, 0, 48, 48)",2,4,0,0,0,0,0,1,3,0
fer0033003.png,"(0, 0, 48, 48)",5,0,0,5,0,0,0,0,0,0
fer0033004.png,"(0, 0, 48, 48)",7,0,0,0,0,0,0,0,3,0
fer0033005.png,"(0, 0, 48, 48)",5,5,0,0,0,0,0,0,0,0
fer0033006.png,"(0, 0, 48, 48)",5,0,5,0,0,0,0,0,0,0
fer0033007.png,"(0, 0, 48, 48)",3,0,7,0,0,0,0,0,0,0
fer0033008.png,"(0, 0, 48, 48)",4,0,0,6,0,0,0,0,0,0
fer0033009.png,"(0, 0, 48, 48)",4,0,6,0,0,0,0,0,0,0
fer0033010.png,"(0, 0, 48, 48)",3,7,0,0,0,0,0,0,0,0
fer0033011.png,"(0, 0, 48, 48)",3,6,1,0,0,0,0,0,0,0
fer0033012.png,"(0, 0, 48, 48)",3,7,0,0,0,0,0,0,0,0
fer0033013.png,"(0, 0, 48, 48)",4,6,0,0,0,0,0,0,0,0
fer0033014.png,"(0, 0, 48, 48)",5,0,1,0,0,0,4,0,0,0
fer0033015.png,"(0, 0, 48, 48)",4,0,0,0,6,0,0,0,0,0
fer0033016.png,"(0, 0, 48, 48)",4,4,2,0,0,0,0,0,0,0
fer0033017.png,"(0, 0, 48, 48)",4,6,0,0,0,0,0,0,0,0
fer0033018.png,"(0, 0, 48, 48)",3,7,0,0,0,0,0,0,0,0
fer0033019.png,"(0, 0, 48, 48)",5,2,0,3,0,0,0,0,0,0
fer0033020.png,"(0, 0, 48, 48)",2,7,1,0,0,0,0,0,0,0
fer0033021.png,"(0, 0, 48, 48)",2,8,0,0,0,0,0,0,0,0
fer0033022.png,"(0, 0, 48, 48)",4,6,0,0,0,0,0,0,0,0
fer0033023.png,"(0, 0, 48, 48)",5,0,5,0,0,0,0,0,0,0
fer0033024.png,"(0, 0, 48, 48)",2,0,0,0,0,7,1,0,0,0
fer0033025.png,"(0, 0, 48, 48)",7,0,0,1,0,0,0,2,0,0
fer0033026.png,"(0, 0, 48, 48)",5,0,0,5,0,0,0,0,0,0
fer0033027.png,"(0, 0, 48, 48)",4,6,0,0,0,0,0,0,0,0
fer0033028.png,"(0, 0, 48, 48)",4,6,0,0,0,0,0,0,0,0
fer0033029.png,"(0, 0, 48, 48)",5,5,0,0,0,0,0,0,0,0
fer0033030.png,"(0, 0, 48, 48)",4,6,0,0,0,0,0,0,0,0
fer0033031.png,"(0, 0, 48, 48)",4,0,0,6,0,0,0,0,0,0
fer0033032.png,"(0, 0, 48, 48)",3,7,0,0,0,0,0,0,0,0
fer0033033.png,"(0, 0, 48, 48)",3,7,0,0,0,0,0,0,0,0
fer0033034.png,"(0, 0, 48, 48)",2,0,0,5,0,0,0,3,0,0
fer0033035.png,"(0, 0, 48, 48)",4,0,4,0,0,0,0,2,0,0
fer0033036.png,"(0, 0, 48, 48)",3,7,0,0,0,0,0,0,0,0
fer0033037.png,"(0, 0, 48, 48)",2,8,0,0,0,0,0,0,0,0
fer0033038.png,"(0, 0, 48, 48)",5,5,0,0,0,0,0,0,0,0
fer0033039.png,"(0, 0, 48, 48)",5,5,0,0,0,0,0,0,0,0
fer0033040.png,"(0, 0, 48, 48)",5,5,0,0,0,0,0,0,0,0
fer0033041.png,"(0, 0, 48, 48)",4,6,0,0,0,0,0,0,0,0
fer0033042.png,"(0, 0, 48, 48)",4,2,0,4,0,0,0,0,0,0
fer0033043.png,"(0, 0, 48, 48)",2,5,3,0,0,0,0,0,0,0
fer0033044.png,"(0, 0, 48, 48)",4,1,0,0,0,0,0,5,0,0
fer0033045.png,"(0, 0, 48, 48)",6,0,0,0,1,0,0,3,0,0
fer0033046.png,"(0, 0, 48, 48)",7,0,3,0,0,0,0,0,0,0
fer0033047.png,"(0, 0, 48, 48)",2,8,0,0,0,0,0,0,0,0
fer0033048.png,"(0, 0, 48, 48)",2,0,0,0,8,0,0,0,0,0
fer0033049.png,"(0, 0, 48, 48)",4,6,0,0,0,0,0,0,0,0
fer0033050.png,"(0, 0, 48, 48)",4,6,0,0,0,0,0,0,0,0
fer0033051.png,"(0, 0, 48, 48)",3,7,0,0,0,0,0,0,0,0
fer0033052.png,"(0, 0, 48, 48)",4,6,0,0,0,0,0,0,0,0
fer0033053.png,"(0, 0, 48, 48)",4,4,0,2,0,0,0,0,0,0
fer0033054.png,"(0, 0, 48, 48)",4,0,0,6,0,0,0,0,0,0
fer0033055.png,"(0, 0, 48, 48)",3,0,0,0,7,0,0,0,0,0
fer0033056.png,"(0, 0, 48, 48)",4,6,0,0,0,0,0,0,0,0
fer0033057.png,"(0, 0, 48, 48)",1,9,0,0,0,0,0,0,0,0
fer0033058.png,"(0, 0, 48, 48)",4,0,6,0,0,0,0,0,0,0
fer0033059.png,"(0, 0, 48, 48)",1,0,0,9,0,0,0,0,0,0
fer0033060.png,"(0, 0, 48, 48)",2,8,0,0,0,0,0,0,0,0
fer0033061.png,"(0, 0, 48, 48)",4,6,0,0,0,0,0,0,0,0
fer0033062.png,"(0, 0, 48, 48)",2,0,0,0,6,0,0,2,0,0
fer0033063.png,"(0, 0, 48, 48)",6,3,0,0,0,0,0,1,0,0
fer0033064.png,"(0, 0, 48, 48)",3,7,0,0,0,0,0,0,0,0
fer0033065.png,"(0, 0, 48, 48)",3,7,0,0,0,0,0,0,0,0
fer0033066.png,"(0, 0, 48, 48)",2,2,0,0,0,6,0,0,0,0
fer0033067.png,"(0, 0, 48, 48)",4,6,0,0,0,0,0,0,0,0
fer0033068.png,"(0, 0, 48, 48)",0,0,0,0,4,2,0,4,0,0
fer0033069.png,"(0, 0, 48, 48)",4,0,0,0,0,0,0,6,0,0
fer0033070.png,"(0, 0, 48, 48)",2,2,6,0,0,0,0,0,0,0
fer0033071.png,"(0, 0, 48, 48)",2,6,0,0,0,0,0,2,0,0
fer0033072.png,"(0, 0, 48, 48)",8,0,0,2,0,0,0,0,0,0
fer0033073.png,"(0, 0, 48, 48)",4,6,0,0,0,0,0,0,0,0
fer0033074.png,"(0, 0, 48, 48)",3,7,0,0,0,0,0,0,0,0
fer0033075.png,"(0, 0, 48, 48)",2,7,0,0,0,0,0,1,0,0
fer0033076.png,"(0, 0, 48, 48)",4,6,0,0,0,0,0,0,0,0
fer0033077.png,"(0, 0, 48, 48)",4,6,0,0,0,0,0,0,0,0
fer0033078.png,"(0, 0, 48, 48)",3,2,2,2,0,0,1,0,0,0
fer0033079.png,"(0, 0, 48, 48)",5,5,0,0,0,0,0,0,0,0
fer0033080.png,"(0, 0, 48, 48)",3,7,0,0,0,0,0,0,0,0
fer0033081.png,"(0, 0, 48, 48)",3,7,0,0,0,0,0,0,0,0
fer0033082.png,"(0, 0, 48, 48)",3,7,0,0,0,0,0,0,0,0
fer0033083.png,"(0, 0, 48, 48)",3,7,0,0,0,0,0,0,0,0
fer0033084.png,"(0, 0, 48, 48)",4,5,0,0,0,0,0,1,0,0
fer0033085.png,"(0, 0, 48, 48)",0,5,0,3,0,0,0,2,0,0
fer0033086.png,"(0, 0, 48, 48)",6,4,0,0,0,0,0,0,0,0
fer0033087.png,"(0, 0, 48, 48)",3,0,0,7,0,0,0,0,0,0
fer0033088.png,"(0, 0, 48, 48)",5,5,0,0,0,0,0,0,0,0
fer0033089.png,"(0, 0, 48, 48)",6,4,0,0,0,0,0,0,0,0
fer0033090.png,"(0, 0, 48, 48)",2,6,2,0,0,0,0,0,0,0
fer0033091.png,"(0, 0, 48, 48)",2,6,2,0,0,0,0,0,0,0
fer0033092.png,"(0, 0, 48, 48)",4,6,0,0,0,0,0,0,0,0
fer0033093.png,"(0, 0, 48, 48)",5,5,0,0,0,0,0,0,0,0
fer0033094.png,"(0, 0, 48, 48)",4,4,0,2,0,0,0,0,0,0
fer0033095.png,"(0, 0, 48, 48)",3,5,0,0,0,0,0,2,0,0
fer0033096.png,"(0, 0, 48, 48)",5,5,0,0,0,0,0,0,0,0
fer0033097.png,"(0, 0, 48, 48)",4,6,0,0,0,0,0,0,0,0
fer0033098.png,"(0, 0, 48, 48)",4,6,0,0,0,0,0,0,0,0
fer0033099.png,"(0, 0, 48, 48)",3,7,0,0,0,0,0,0,0,0
fer0033100.png,"(0, 0, 48, 48)",3,7,0,0,0,0,0,0,0,0
fer0033101.png,"(0, 0, 48, 48)",4,3,3,0,0,0,0,0,0,0
fer0033102.png,"(0, 0, 48, 48)",4,0,3,0,0,0,0,3,0,0
fer0033103.png,"(0, 0, 48, 48)",4,3,3,0,0,0,0,0,0,0
fer0033104.png,"(0, 0, 48, 48)",4,5,0,0,0,0,0,1,0,0
fer0033105.png,"(0, 0, 48, 48)",4,3,3,0,0,0,0,0,0,0
fer0033106.png,"(0, 0, 48, 48)",2,0,0,0,6,0,0,2,0,0
fer0033107.png,"(0, 0, 48, 48)",3,7,0,0,0,0,0,0,0,0
fer0033108.png,"(0, 0, 48, 48)",4,4,0,0,0,0,0,2,0,0
fer0033109.png,"(0, 0, 48, 48)",4,4,0,0,0,0,0,2,0,0
fer0033110.png,"(0, 0, 48, 48)",2,4,0,0,2,0,0,2,0,0
fer0033111.png,"(0, 0, 48, 48)",3,6,0,0,0,0,0,1,0,0
fer0033112.png,"(0, 0, 48, 48)",0,0,1,0,9,0,0,0,0,0
fer0033113.png,"(0, 0, 48, 48)",2,4,0,0,0,0,0,4,0,0
fer0033114.png,"(0, 0, 48, 48)",4,6,0,0,0,0,0,0,0,0
fer0033115.png,"(0, 0, 48, 48)",3,6,0,0,0,0,0,1,,
fer0033116.png,"(0, 0, 48, 48)",2,7,0,0,1,0,0,0,0,0
fer0033117.png,"(0, 0, 48, 48)",3,4,0,2,0,0,0,1,0,0
fer0033118.png,"(0, 0, 48, 48)",4,5,0,0,0,0,0,1,0,0
fer0033119.png,"(0, 0, 48, 48)",3,7,0,0,0,0,0,0,0,0
fer0033120.png,"(0, 0, 48, 48)",3,5,2,0,0,0,0,0,0,0
fer0033121.png,"(0, 0, 48, 48)",3,6,1,0,0,0,0,0,0,0
fer0033122.png,"(0, 0, 48, 48)",3,6,0,0,0,0,0,1,0,0
fer0033123.png,"(0, 0, 48, 48)",4,6,0,0,0,0,0,0,0,0
fer0033124.png,"(0, 0, 48, 48)",3,0,0,7,0,0,0,0,0,0
fer0033125.png,"(0, 0, 48, 48)",2,4,0,0,0,3,0,1,0,0
fer0033126.png,"(0, 0, 48, 48)",4,6,0,0,0,0,0,0,0,0
fer0033127.png,"(0, 0, 48, 48)",5,5,0,0,0,0,0,0,0,0
fer0033128.png,"(0, 0, 48, 48)",3,7,0,0,0,0,0,0,0,0
fer0033129.png,"(0, 0, 48, 48)",5,5,0,0,0,0,0,0,0,0
fer0033130.png,"(0, 0, 48, 48)",3,4,0,0,2,0,0,1,0,0
fer0033131.png,"(0, 0, 48, 48)",5,4,0,0,0,0,0,1,0,0
fer0033132.png,"(0, 0, 48, 48)",5,5,0,0,0,0,0,0,0,0
fer0033133.png,"(0, 0, 48, 48)",6,4,0,0,0,0,0,0,0,0
fer0033134.png,"(0, 0, 48, 48)",4,6,0,0,0,0,0,0,0,0
fer0033135.png,"(0, 0, 48, 48)",3,4,0,0,0,0,0,3,0,0
fer0033136.png,"(0, 0, 48, 48)",3,6,0,0,0,0,0,1,0,0
fer0033137.png,"(0, 0, 48, 48)",4,6,0,0,0,0,0,0,0,0
fer0033138.png,"(0, 0, 48, 48)",4,0,0,6,0,0,0,0,0,0
fer0033139.png,"(0, 0, 48, 48)",2,5,0,0,0,0,0,3,0,0
fer0033140.png,"(0, 0, 48, 48)",0,4,0,0,2,0,0,4,0,0
fer0033141.png,"(0, 0, 48, 48)",4,6,0,0,0,0,0,0,0,0
fer0033142.png,"(0, 0, 48, 48)",3,7,0,0,0,0,0,0,0,0
fer0033143.png,"(0, 0, 48, 48)",3,7,0,0,0,0,0,0,0,0
fer0033144.png,"(0, 0, 48, 48)",4,6,0,0,0,0,0,0,0,0
fer0033145.png,"(0, 0, 48, 48)",2,7,0,0,0,0,0,1,0,0
fer0033146.png,"(0, 0, 48, 48)",0,6,0,0,0,0,0,4,0,0
fer0033147.png,"(0, 0, 48, 48)",5,5,0,0,0,0,0,0,0,0
fer0033148.png,"(0, 0, 48, 48)",2,7,0,0,0,0,0,1,0,0
fer0033149.png,"(0, 0, 48, 48)",0,0,0,4,6,0,0,0,0,0
fer0033150.png,"(0, 0, 48, 48)",2,0,0,3,5,0,0,0,0,0
fer0033151.png,"(0, 0, 48, 48)",7,3,0,0,0,0,0,0,0,0
fer0033152.png,"(0, 0, 48, 48)",4,4,0,0,0,0,0,2,0,0
fer0033153.png,"(0, 0, 48, 48)",1,9,0,0,0,0,0,0,0,0
fer0033154.png,"(0, 0, 48, 48)",4,4,0,0,0,0,0,2,0,0
fer0033155.png,"(0, 0, 48, 48)",4,4,0,0,0,0,0,2,0,0
fer0033156.png,"(0, 0, 48, 48)",4,6,0,0,0,0,0,0,0,0
fer0033157.png,"(0, 0, 48, 48)",2,6,0,0,0,0,0,2,0,0
fer0033158.png,"(0, 0, 48, 48)",3,4,0,0,0,0,0,3,0,0
fer0033159.png,"(0, 0, 48, 48)",5,5,0,0,0,0,0,0,0,0
fer0033160.png,"(0, 0, 48, 48)",4,6,0,0,0,0,0,0,0,0
fer0033161.png,"(0, 0, 48, 48)",3,7,0,0,0,0,0,0,0,0
fer0033162.png,"(0, 0, 48, 48)",3,7,0,0,0,0,0,0,0,0
fer0033163.png,"(0, 0, 48, 48)",3,7,0,0,0,0,0,0,0,0
fer0033164.png,"(0, 0, 48, 48)",3,0,6,1,0,0,0,0,0,0
fer0033165.png,"(0, 0, 48, 48)",5,4,0,0,0,0,0,1,0,0
fer0033166.png,"(0, 0, 48, 48)",3,7,0,0,0,0,0,0,0,0
fer0033167.png,"(0, 0, 48, 48)",7,3,0,0,0,0,0,0,0,0
fer0033168.png,"(0, 0, 48, 48)",3,0,0,7,0,0,0,0,0,0
fer0033169.png,"(0, 0, 48, 48)",3,0,0,7,0,0,0,0,0,0
fer0033170.png,"(0, 0, 48, 48)",1,1,2,2,0,0,4,0,0,0
fer0033171.png,"(0, 0, 48, 48)",3,0,0,7,0,0,0,0,0,0
fer0033172.png,"(0, 0, 48, 48)",2,8,0,0,0,0,0,0,0,0
fer0033173.png,"(0, 0, 48, 48)",4,6,0,0,0,0,0,0,0,0
fer0033174.png,"(0, 0, 48, 48)",5,5,0,0,0,0,0,0,0,0
fer0033175.png,"(0, 0, 48, 48)",4,0,0,6,0,0,0,0,0,0
fer0033176.png,"(0, 0, 48, 48)",4,0,0,6,0,0,0,0,0,0
fer0033177.png,"(0, 0, 48, 48)",3,7,0,0,0,0,0,0,0,0
fer0033178.png,"(0, 0, 48, 48)",3,2,0,5,0,0,0,0,0,0
fer0033179.png,"(0, 0, 48, 48)",6,0,0,4,0,0,0,0,0,0
fer0033180.png,"(0, 0, 48, 48)",5,5,0,0,0,0,0,0,0,0
fer0033181.png,"(0, 0, 48, 48)",4,0,5,1,0,0,0,0,0,0
fer0033182.png,"(0, 0, 48, 48)",6,4,0,0,0,0,0,0,0,0
fer0033183.png,"(0, 0, 48, 48)",6,4,0,0,0,0,0,0,0,0
fer0033184.png,"(0, 0, 48, 48)",4,6,0,0,0,0,0,0,0,0
fer0033185.png,"(0, 0, 48, 48)",4,6,0,0,0,0,0,0,0,0
fer0033186.png,"(0, 0, 48, 48)",0,0,3,0,7,0,0,0,0,0
fer0033187.png,"(0, 0, 48, 48)",3,7,0,0,0,0,0,0,0,0
fer0033188.png,"(0, 0, 48, 48)",3,7,0,0,0,0,0,0,0,0
fer0033189.png,"(0, 0, 48, 48)",4,6,0,0,0,0,0,0,0,0
fer0033190.png,"(0, 0, 48, 48)",4,6,0,0,0,0,0,0,0,0
fer0033191.png,"(0, 0, 48, 48)",4,6,0,0,0,0,0,0,0,0
fer0033192.png,"(0, 0, 48, 48)",5,0,0,0,0,0,0,5,0,0
fer0033193.png,"(0, 0, 48, 48)",4,4,0,0,0,0,0,2,0,0
fer0033194.png,"(0, 0, 48, 48)",4,6,0,0,0,0,0,0,0,0
fer0033195.png,"(0, 0, 48, 48)",0,0,3,7,0,0,0,0,0,0
fer0033196.png,"(0, 0, 48, 48)",0,0,3,7,0,0,0,0,0,0
fer0033197.png,"(0, 0, 48, 48)",0,0,1,9,0,0,0,0,0,0
fer0033198.png,"(0, 0, 48, 48)",3,7,0,0,0,0,0,0,0,0
fer0033199.png,"(0, 0, 48, 48)",3,7,0,0,0,0,0,0,0,0
fer0033200.png,"(0, 0, 48, 48)",4,0,0,6,0,0,0,0,0,0
fer0033201.png,"(0, 0, 48, 48)",4,6,0,0,0,0,0,0,0,0
fer0033202.png,"(0, 0, 48, 48)",0,0,10,0,0,0,0,0,0,0
fer0033203.png,"(0, 0, 48, 48)",0,0,4,6,0,0,0,0,0,0
fer0033204.png,"(0, 0, 48, 48)",0,10,0,0,0,0,0,0,0,0
fer0033205.png,"(0, 0, 48, 48)",0,10,0,0,0,0,0,0,0,0
fer0033206.png,"(0, 0, 48, 48)",5,5,0,0,0,0,0,0,0,0
fer0033207.png,"(0, 0, 48, 48)",4,0,6,0,0,0,0,0,0,0
fer0033208.png,"(0, 0, 48, 48)",7,0,3,0,0,0,0,0,0,0
fer0033209.png,"(0, 0, 48, 48)",0,7,3,0,0,0,0,0,0,0
fer0033210.png,"(0, 0, 48, 48)",4,0,0,4,0,0,0,2,0,0
fer0033211.png,"(0, 0, 48, 48)",0,10,0,0,0,0,0,0,0,0
fer0033212.png,"(0, 0, 48, 48)",0,0,1,9,0,0,0,0,0,0
fer0033213.png,"(0, 0, 48, 48)",0,10,0,0,0,0,0,0,0,0
fer0033214.png,"(0, 0, 48, 48)",0,0,0,5,0,0,0,5,0,0
fer0033215.png,"(0, 0, 48, 48)",0,10,0,0,0,0,0,0,0,0
fer0033216.png,"(0, 0, 48, 48)",0,0,0,5,0,0,0,5,0,0
